ID,Casa,Categoría,Perfume,Tipo,Tamaño,UPC_EAN,SKU_GEORGINA,Foto_URL,Fuente,Precio_Referencia,Costo_GEORGINA,Precio_Venta_GEORGINA,Inventario,Proveedor,Estado,Notas
PERF-01282,Hermès,Diseñador,Vetiver Tonka,EDP/EDT/Parfum (verificar),,,HERM-S-VETIVER-TONKA-1281,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01283,Hermès,Diseñador,Poivre Samarcande,EDP/EDT/Parfum (verificar),,,HERM-S-POIVRE-SAMARCANDE-1282,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01284,Burberry,Diseñador,Burberry Hero,EDP/EDT/Parfum (verificar),,,BURBERRY-BURBERRY-HERO-1283,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01285,Burberry,Diseñador,Burberry Hero Eau de Parfum,EDP/EDT/Parfum (verificar),,,BURBERRY-BURBERRY-HERO-EAU-DE-PAR-1284,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01286,Burberry,Diseñador,Burberry Hero Parfum,EDP/EDT/Parfum (verificar),,,BURBERRY-BURBERRY-HERO-PARFUM-1285,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01287,Burberry,Diseñador,Burberry Hero Elixir,EDP/EDT/Parfum (verificar),,,BURBERRY-BURBERRY-HERO-ELIXIR-1286,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01288,Burberry,Diseñador,Burberry London for Men,EDP/EDT/Parfum (verificar),,,BURBERRY-BURBERRY-LONDON-FOR-MEN-1287,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01289,Burberry,Diseñador,Burberry Touch,EDP/EDT/Parfum (verificar),,,BURBERRY-BURBERRY-TOUCH-1288,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01290,Burberry,Diseñador,Burberry Brit,EDP/EDT/Parfum (verificar),,,BURBERRY-BURBERRY-BRIT-1289,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01291,Burberry,Diseñador,Burberry Brit Rhythm,EDP/EDT/Parfum (verificar),,,BURBERRY-BURBERRY-BRIT-RHYTHM-1290,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01292,Burberry,Diseñador,Burberry Brit Rhythm Intense,EDP/EDT/Parfum (verificar),,,BURBERRY-BURBERRY-BRIT-RHYTHM-INT-1291,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01293,Burberry,Diseñador,Burberry Goddess,EDP/EDT/Parfum (verificar),,,BURBERRY-BURBERRY-GODDESS-1292,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01294,Burberry,Diseñador,Burberry Goddess Intense,EDP/EDT/Parfum (verificar),,,BURBERRY-BURBERRY-GODDESS-INTENSE-1293,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01295,Burberry,Diseñador,Burberry Her,EDP/EDT/Parfum (verificar),,,BURBERRY-BURBERRY-HER-1294,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01296,Burberry,Diseñador,Burberry Her Elixir,EDP/EDT/Parfum (verificar),,,BURBERRY-BURBERRY-HER-ELIXIR-1295,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01297,Burberry,Diseñador,Burberry Her Eau de Toilette,EDP/EDT/Parfum (verificar),,,BURBERRY-BURBERRY-HER-EAU-DE-TOIL-1296,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01298,Burberry,Diseñador,My Burberry,EDP/EDT/Parfum (verificar),,,BURBERRY-MY-BURBERRY-1297,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01299,Burberry,Diseñador,My Burberry Black,EDP/EDT/Parfum (verificar),,,BURBERRY-MY-BURBERRY-BLACK-1298,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01300,Burberry,Diseñador,My Burberry Blush,EDP/EDT/Parfum (verificar),,,BURBERRY-MY-BURBERRY-BLUSH-1299,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01301,Burberry,Diseñador,Burberry Weekend,EDP/EDT/Parfum (verificar),,,BURBERRY-BURBERRY-WEEKEND-1300,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01302,Burberry,Diseñador,Burberry Weekend for Men,EDP/EDT/Parfum (verificar),,,BURBERRY-BURBERRY-WEEKEND-FOR-MEN-1301,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01303,Burberry,Diseñador,Burberry Brit for Men,EDP/EDT/Parfum (verificar),,,BURBERRY-BURBERRY-BRIT-FOR-MEN-1302,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01304,Burberry,Diseñador,Mr Burberry,EDP/EDT/Parfum (verificar),,,BURBERRY-MR-BURBERRY-1303,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01305,Burberry,Diseñador,Mr Burberry Indigo,EDP/EDT/Parfum (verificar),,,BURBERRY-MR-BURBERRY-INDIGO-1304,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01306,Burberry,Diseñador,Mr Burberry Eau de Parfum,EDP/EDT/Parfum (verificar),,,BURBERRY-MR-BURBERRY-EAU-DE-PARFU-1305,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01307,Burberry,Diseñador,Burberry Brit Splash,EDP/EDT/Parfum (verificar),,,BURBERRY-BURBERRY-BRIT-SPLASH-1306,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01308,Burberry,Diseñador,Burberry Signatures,EDP/EDT/Parfum (verificar),,,BURBERRY-BURBERRY-SIGNATURES-1307,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01309,Valentino,Diseñador,Born in Roma Uomo,EDP/EDT/Parfum (verificar),,,VALENTIN-BORN-IN-ROMA-UOMO-1308,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01310,Valentino,Diseñador,Born in Roma Uomo Intense,EDP/EDT/Parfum (verificar),,,VALENTIN-BORN-IN-ROMA-UOMO-INTENS-1309,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01311,Valentino,Diseñador,Born in Roma Uomo Coral Fantasy,EDP/EDT/Parfum (verificar),,,VALENTIN-BORN-IN-ROMA-UOMO-CORAL--1310,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01312,Valentino,Diseñador,Born in Roma Uomo Green Stravaganza,EDP/EDT/Parfum (verificar),,,VALENTIN-BORN-IN-ROMA-UOMO-GREEN--1311,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01313,Valentino,Diseñador,Born in Roma Uomo Extradose,EDP/EDT/Parfum (verificar),,,VALENTIN-BORN-IN-ROMA-UOMO-EXTRAD-1312,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01314,Valentino,Diseñador,Born in Roma Donna,EDP/EDT/Parfum (verificar),,,VALENTIN-BORN-IN-ROMA-DONNA-1313,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01315,Valentino,Diseñador,Born in Roma Donna Intense,EDP/EDT/Parfum (verificar),,,VALENTIN-BORN-IN-ROMA-DONNA-INTEN-1314,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01316,Valentino,Diseñador,Born in Roma Donna Coral Fantasy,EDP/EDT/Parfum (verificar),,,VALENTIN-BORN-IN-ROMA-DONNA-CORAL-1315,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01317,Valentino,Diseñador,Born in Roma Donna Green Stravaganza,EDP/EDT/Parfum (verificar),,,VALENTIN-BORN-IN-ROMA-DONNA-GREEN-1316,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01318,Valentino,Diseñador,Born in Roma Donna Extradose,EDP/EDT/Parfum (verificar),,,VALENTIN-BORN-IN-ROMA-DONNA-EXTRA-1317,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01319,Valentino,Diseñador,Uomo,EDP/EDT/Parfum (verificar),,,VALENTIN-UOMO-1318,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01320,Valentino,Diseñador,Uomo Intense,EDP/EDT/Parfum (verificar),,,VALENTIN-UOMO-INTENSE-1319,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01321,Valentino,Diseñador,Uomo Acqua,EDP/EDT/Parfum (verificar),,,VALENTIN-UOMO-ACQUA-1320,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01322,Valentino,Diseñador,Voce Viva,EDP/EDT/Parfum (verificar),,,VALENTIN-VOCE-VIVA-1321,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01323,Valentino,Diseñador,Voce Viva Intensa,EDP/EDT/Parfum (verificar),,,VALENTIN-VOCE-VIVA-INTENSA-1322,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01324,Valentino,Diseñador,Voce Viva Born in Roma,EDP/EDT/Parfum (verificar),,,VALENTIN-VOCE-VIVA-BORN-IN-ROMA-1323,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01325,Valentino,Diseñador,Donna,EDP/EDT/Parfum (verificar),,,VALENTIN-DONNA-1324,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01326,Valentino,Diseñador,Donna Noir Absolu,EDP/EDT/Parfum (verificar),,,VALENTIN-DONNA-NOIR-ABSOLU-1325,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01327,Valentino,Diseñador,Valentino Noir Absolu,EDP/EDT/Parfum (verificar),,,VALENTIN-VALENTINO-NOIR-ABSOLU-1326,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01328,Valentino,Diseñador,Valentino Uomo Born in Roma The Gold,EDP/EDT/Parfum (verificar),,,VALENTIN-VALENTINO-UOMO-BORN-IN-R-1327,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01329,Valentino,Diseñador,Valentino Uomo The Red,EDP/EDT/Parfum (verificar),,,VALENTIN-VALENTINO-UOMO-THE-RED-1328,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01330,Valentino,Diseñador,Rockstud Noir,EDP/EDT/Parfum (verificar),,,VALENTIN-ROCKSTUD-NOIR-1329,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01331,Bvlgari,Diseñador,Man in Black,EDP/EDT/Parfum (verificar),,,BVLGARI-MAN-IN-BLACK-1330,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01332,Bvlgari,Diseñador,Man in Black Parfum,EDP/EDT/Parfum (verificar),,,BVLGARI-MAN-IN-BLACK-PARFUM-1331,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01333,Bvlgari,Diseñador,Man Glacial Essence,EDP/EDT/Parfum (verificar),,,BVLGARI-MAN-GLACIAL-ESSENCE-1332,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01334,Bvlgari,Diseñador,Man Rain Essence,EDP/EDT/Parfum (verificar),,,BVLGARI-MAN-RAIN-ESSENCE-1333,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01335,Bvlgari,Diseñador,Man Wood Essence,EDP/EDT/Parfum (verificar),,,BVLGARI-MAN-WOOD-ESSENCE-1334,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01336,Bvlgari,Diseñador,Aqva Pour Homme,EDP/EDT/Parfum (verificar),,,BVLGARI-AQVA-POUR-HOMME-1335,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01337,Bvlgari,Diseñador,Aqva Marine,EDP/EDT/Parfum (verificar),,,BVLGARI-AQVA-MARINE-1336,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01338,Bvlgari,Diseñador,Aqva Amara,EDP/EDT/Parfum (verificar),,,BVLGARI-AQVA-AMARA-1337,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01339,Bvlgari,Diseñador,Omnia Crystalline,EDP/EDT/Parfum (verificar),,,BVLGARI-OMNIA-CRYSTALLINE-1338,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01340,Bvlgari,Diseñador,Omnia Amethyste,EDP/EDT/Parfum (verificar),,,BVLGARI-OMNIA-AMETHYSTE-1339,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01341,Bvlgari,Diseñador,Omnia Coral,EDP/EDT/Parfum (verificar),,,BVLGARI-OMNIA-CORAL-1340,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01342,Bvlgari,Diseñador,Omnia Pink Sapphire,EDP/EDT/Parfum (verificar),,,BVLGARI-OMNIA-PINK-SAPPHIRE-1341,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01343,Bvlgari,Diseñador,Omnia Golden Citrine,EDP/EDT/Parfum (verificar),,,BVLGARI-OMNIA-GOLDEN-CITRINE-1342,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01344,Bvlgari,Diseñador,Omnia Paraiba,EDP/EDT/Parfum (verificar),,,BVLGARI-OMNIA-PARAIBA-1343,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01345,Bvlgari,Diseñador,Rose Goldea,EDP/EDT/Parfum (verificar),,,BVLGARI-ROSE-GOLDEA-1344,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01346,Bvlgari,Diseñador,Rose Goldea Blossom Delight,EDP/EDT/Parfum (verificar),,,BVLGARI-ROSE-GOLDEA-BLOSSOM-DELI-1345,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01347,Bvlgari,Diseñador,Goldea,EDP/EDT/Parfum (verificar),,,BVLGARI-GOLDEA-1346,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01348,Bvlgari,Diseñador,Goldea The Roman Night,EDP/EDT/Parfum (verificar),,,BVLGARI-GOLDEA-THE-ROMAN-NIGHT-1347,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01349,Bvlgari,Diseñador,Eau Parfumée au Thé Vert,EDP/EDT/Parfum (verificar),,,BVLGARI-EAU-PARFUM-E-AU-TH-VERT-1348,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01350,Bvlgari,Diseñador,Eau Parfumée au Thé Blanc,EDP/EDT/Parfum (verificar),,,BVLGARI-EAU-PARFUM-E-AU-TH-BLANC-1349,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01351,Bvlgari,Diseñador,Eau Parfumée au Thé Rouge,EDP/EDT/Parfum (verificar),,,BVLGARI-EAU-PARFUM-E-AU-TH-ROUGE-1350,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01352,Bvlgari,Diseñador,Tygar,EDP/EDT/Parfum (verificar),,,BVLGARI-TYGAR-1351,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01353,Bvlgari,Diseñador,Le Gemme Tygar,EDP/EDT/Parfum (verificar),,,BVLGARI-LE-GEMME-TYGAR-1352,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01354,Bvlgari,Diseñador,Le Gemme Gyan,EDP/EDT/Parfum (verificar),,,BVLGARI-LE-GEMME-GYAN-1353,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01355,Bvlgari,Diseñador,Le Gemme Orom,EDP/EDT/Parfum (verificar),,,BVLGARI-LE-GEMME-OROM-1354,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01356,Bvlgari,Diseñador,Le Gemme Onekh,EDP/EDT/Parfum (verificar),,,BVLGARI-LE-GEMME-ONEKH-1355,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01357,Bvlgari,Diseñador,Le Gemme Kobraa,EDP/EDT/Parfum (verificar),,,BVLGARI-LE-GEMME-KOBRAA-1356,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01358,Bvlgari,Diseñador,Le Gemme Empyr,EDP/EDT/Parfum (verificar),,,BVLGARI-LE-GEMME-EMPYR-1357,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01359,Bvlgari,Diseñador,Black Orient,EDP/EDT/Parfum (verificar),,,BVLGARI-BLACK-ORIENT-1358,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01360,Bvlgari,Diseñador,Pour Homme Soir,EDP/EDT/Parfum (verificar),,,BVLGARI-POUR-HOMME-SOIR-1359,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01361,Bvlgari,Diseñador,Blv Pour Homme,EDP/EDT/Parfum (verificar),,,BVLGARI-BLV-POUR-HOMME-1360,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01362,Bvlgari,Diseñador,Blv Eau de Parfum II,EDP/EDT/Parfum (verificar),,,BVLGARI-BLV-EAU-DE-PARFUM-II-1361,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01363,Bvlgari,Diseñador,Petits et Mamans,EDP/EDT/Parfum (verificar),,,BVLGARI-PETITS-ET-MAMANS-1362,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01364,Hugo Boss,Diseñador,Boss Bottled,EDP/EDT/Parfum (verificar),,,HUGO-BOS-BOSS-BOTTLED-1363,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01365,Hugo Boss,Diseñador,Boss Bottled Intense,EDP/EDT/Parfum (verificar),,,HUGO-BOS-BOSS-BOTTLED-INTENSE-1364,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01366,Hugo Boss,Diseñador,Boss Bottled Elixir,EDP/EDT/Parfum (verificar),,,HUGO-BOS-BOSS-BOTTLED-ELIXIR-1365,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01367,Hugo Boss,Diseñador,Boss Bottled Night,EDP/EDT/Parfum (verificar),,,HUGO-BOS-BOSS-BOTTLED-NIGHT-1366,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01368,Hugo Boss,Diseñador,Boss Bottled Infinite,EDP/EDT/Parfum (verificar),,,HUGO-BOS-BOSS-BOTTLED-INFINITE-1367,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01369,Hugo Boss,Diseñador,Boss Bottled Parfum,EDP/EDT/Parfum (verificar),,,HUGO-BOS-BOSS-BOTTLED-PARFUM-1368,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01370,Hugo Boss,Diseñador,Boss The Scent,EDP/EDT/Parfum (verificar),,,HUGO-BOS-BOSS-THE-SCENT-1369,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01371,Hugo Boss,Diseñador,Boss The Scent Magnetic,EDP/EDT/Parfum (verificar),,,HUGO-BOS-BOSS-THE-SCENT-MAGNETIC-1370,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01372,Hugo Boss,Diseñador,Boss The Scent Absolute,EDP/EDT/Parfum (verificar),,,HUGO-BOS-BOSS-THE-SCENT-ABSOLUTE-1371,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01373,Hugo Boss,Diseñador,Boss The Scent Private Accord,EDP/EDT/Parfum (verificar),,,HUGO-BOS-BOSS-THE-SCENT-PRIVATE-A-1372,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01374,Hugo Boss,Diseñador,Hugo Man,EDP/EDT/Parfum (verificar),,,HUGO-BOS-HUGO-MAN-1373,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01375,Hugo Boss,Diseñador,Hugo Reversed,EDP/EDT/Parfum (verificar),,,HUGO-BOS-HUGO-REVERSED-1374,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01376,Hugo Boss,Diseñador,Hugo Intense,EDP/EDT/Parfum (verificar),,,HUGO-BOS-HUGO-INTENSE-1375,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01377,Hugo Boss,Diseñador,Boss Alive,EDP/EDT/Parfum (verificar),,,HUGO-BOS-BOSS-ALIVE-1376,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01378,Hugo Boss,Diseñador,Boss Ma Vie,EDP/EDT/Parfum (verificar),,,HUGO-BOS-BOSS-MA-VIE-1377,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01379,Hugo Boss,Diseñador,Boss Orange,EDP/EDT/Parfum (verificar),,,HUGO-BOS-BOSS-ORANGE-1378,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01380,Hugo Boss,Diseñador,Boss Orange Man,EDP/EDT/Parfum (verificar),,,HUGO-BOS-BOSS-ORANGE-MAN-1379,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
PERF-01381,Hugo Boss,Diseñador,Boss Selection,EDP/EDT/Parfum (verificar),,,HUGO-BOS-BOSS-SELECTION-1380,,Catálogo de la casa / referencia de catálogo,,,,,,Referencia — revisar antes de publicar,
